Milk,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Milk-98138.html,women,lactonic (100%); sweet (91.9865%); vanilla (63.468%); savory (61.936%),"Milk by Bath & Body Works is a Aromatic fragrance for women. This is a new fragrance. Milk was launched in 2024.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Milk', 'Oat', 'Sugar', 'Whipped Cream']",[],[],,,
Marshmallow Pumpkin Latte,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Marshmallow-Pumpkin-Latte-62389.html,women,sweet (100%); powdery (65.64%); woody (51.6267%); lactonic (49.9937%); coffee (48.9785%); musky (48.7578%),"Marshmallow Pumpkin Latte by Bath & Body Works is a Oriental fragrance for women. Marshmallow Pumpkin Latte was launched in 2020.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Marshamallow', 'Pumpkin', 'Sandalowood', 'Whipped Cream', 'Cappuccino', 'Musk', 'Praline']",[],[],,,
Pumpkin Swirl Cake,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Pumpkin-Swirl-Cake-95803.html,women,sweet (100%); caramel (83.5295%); vanilla (56.0784%),"Pumpkin Swirl Cake by Bath & Body Works is a Oriental Vanilla fragrance for women. This is a new fragrance. Pumpkin Swirl Cake was launched in 2024.Pumpkin Swirl Cake Fine Fragrance Mist captures the essence of a perfectly spiced, falltime dessert. The fragrance features notes of pumpkin spice, caramel toffee, and creamy vanilla, making it an ideal scent for the colder weather.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Toffee', 'Caramel', 'Pumpkin', 'Vanilla']",[],[],,,
Blueberry Bundt Cake,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Blueberry-Bundt-Cake-95810.html,women,fruity (100%); sweet (71.7162%); honey (57.4324%),"Blueberry Bundt Cake by Bath & Body Works is a Oriental Vanilla fragrance for women. This is a new fragrance. Blueberry Bundt Cake was launched in 2024.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Blueberry', 'Cake', 'Honey']",[],[],,,
Tropidelic,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Tropidelic-91508.html,women,floral (100%); yellow floral (92.9212%); sweet (86.2359%); fruity (72.4718%); aquatic (69.3257%); ozonic (57.5282%); woody (55.1685%); tropical (51.2361%),"Tropidelic by Bath & Body Works is a Floral fragrance for women. This is a new fragrance. Tropidelic was launched in 2024.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Passion Flower', 'Ylang Ylang', 'Rain Notes']",[],[],,,
Whipped Coconut Milkshake,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Whipped-Coconut-Milkshake-82587.html,women and men,vanilla (100%); sweet (88.6486%); coconut (85.7612%); lactonic (49.5164%); tropical (46.7283%); amber (44.9359%),"Whipped Coconut Milkshake by Bath & Body Works is a fragrance for women and men. This is a new fragrance. Whipped Coconut Milkshake was launched in 2023.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Coconut', 'Ice cream', 'Vanilla', 'Amber']",[],[],,,
Waikiki Beach Coconut,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Waikiki-Beach-Coconut-62352.html,women,coconut (100%); sand (72.0001%); aquatic (70.6002%); salty (61.5777%); mineral (59.1668%); sweet (57.9999%); lactonic (54.5002%); fresh (52.5557%); tropical (51%); vanilla (51%),"Waikiki Beach Coconut by Bath & Body Works is a Aromatic Aquatic fragrance for women.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Coconut', 'Cascalone', 'Sand', 'Solar Notes', 'Sea Salt', 'Woodsy Notes']",[],[],,,
Strawberry Pound Cake,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Strawberry-Pound-Cake-64780.html,women,sweet (100%); fruity (65.7319%),"Strawberry Pound Cake by Bath & Body Works is a Floral Fruity Gourmand fragrance for women. Strawberry Pound Cake was launched in 2020.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Strawberry', 'Cupcake', 'Sweet Notes']",[],[],,,
Gingham Fresh,Bath & Body Works,https://www.fragrantica.com/perfume/Bath-Body-Works/Gingham-Fresh-81251.html,women,sweet (100%); fruity (92.1336%); floral (67.394%); citrus (66.482%); aquatic (58.2737%); fresh (51.2052%); green (49.6091%); herbal (45.049%),"Gingham Fresh by Bath & Body Works is a Floral Fruity fragrance for women. This is a new fragrance. Gingham Fresh was launched in 2023.Bath & Body Works Gingham Fresh Fine Fragrance Mist is a refreshing fragrance that belongs to the Floral Fruity group. The brand is well-known for creating high-quality fragrances with various concentrations, from body lotions to eau de parfum. This particular fragrance is a fine fragrance mist that can be used all over the body for a light and refreshing scent.The fragrance contains notes of juicy pear, sparkling clementine, and fresh daisies. It smells like a bright and cheerful floral scent with a hint of fruity sweetness. The pear note adds a juicy and fresh vibe to the fragrance, while the clementine gives it a sparkling and zesty quality. The daisy note is clean and fresh, making the fragrance perfect for everyday wear. Overall, Bath & Body Works Gingham Fresh Fine Fragrance Mist is a delightful scent that can be enjoyed by anyone who loves fresh and fruity floral fragrances.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Pear', 'Daisy', 'Clementine']",[],[],,,

Erba Pura,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/Erba-Pura-55157.html,women and men,fruity (100%); citrus (98.847%); sweet (84.3529%); musky (76.9821%); powdery (68.9672%); vanilla (62.8526%); amber (56.3118%); fresh spicy (46.0339%),,"['Beastly projection', '24hr performance', 'Luscious fruits', 'Beautiful scent', 'Long lasting citrus', 'Sweet amber', 'Intoxicating vanilla', 'Middle Eastern influence', 'May be too strong if oversprayed', 'Offensive scent to some people', 'Overdosing of synthetics', 'Sickening sharp fruity notes', 'Aggressive aromachemicals ruining the scent', 'Horrible match with some skin chemistry', 'Long wait for the fragrance to come good', 'Identical to other fragrances']","['Sicilian Orange', 'Calabrian bergamot', 'Sicilian Lemon']",['Fruits'],"['White Musk', 'Madagascar Vanilla', 'Amber']",,,
Tony Iommi Monkey Special,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/Tony-Iommi-Monkey-Special-70789.html,women and men,warm spicy (100%); woody (90.2952%); sweet (82.8466%); vanilla (70.878%); rum (70%); patchouli (69.918%); amber (66.8998%); caramel (65.3224%); cinnamon (64.568%); balsamic (61.1079%),,"['Characterful and rich fragrance', 'High-quality ingredients', 'Long-lasting fragrance', 'Sexy and addictive scent', 'Perfectly balanced sweet and earthy notes', 'Attractive to wearers, not offensive', 'Suitable for men and women', 'Unisex scent', 'May not be suitable for those who dislike patchouli', 'May be overpowering for some wearers', 'Expensive compared to some similar scents', 'May not work well for those who dislike fruity notes', 'May be too spicy for some people', 'Not suitable for those who dislike leather notes', 'May not suit those with dry skin']","['Rum', 'Passionfruit', 'Bergamot', 'Geranium']","['Singapore Patchouli', 'Cinnamon', 'Leather', 'Bulgarian Rose']","['Caramel', 'Vanilla', 'Tonka Bean', 'Sandalwood', 'Labdanum', 'Ambergris', 'Musk']",,,
Italica (2021),Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/Italica-2021-65383.html,women and men,sweet (100%); almond (78.7314%); lactonic (76.6934%); vanilla (64.6735%); nutty (59.2387%); fruity (54.3655%); powdery (53.0921%); caramel (50.0775%); warm spicy (49.7567%),,"['Great for gourmand lovers', 'Ideal for winter or holiday season', 'Long-lasting performance', 'Unique and refined scent', 'Beautiful new bottle and box design', 'Well-liked by both men and women', 'Exact same formula as the original', 'Realistically captures the scent of rice pudding', 'Might be too sweet or cloying for some', 'Expensive blind buy', 'Not suitable for those who dislike licorice or almond notes', 'Scent can be nauseating for some people', 'Mild projection on some skin types', 'Overhyped fragrance', 'Sickening artificial cherry scent']","['Almond', 'Milk', 'Saffron']","['Toffee', 'Bourbon Vanilla']","['Sandalwood', 'White Musk']",,,
XJ 1861 Naxos,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/XJ-1861-Naxos-30529.html,women and men,sweet (100%); vanilla (86.9452%); honey (85.3894%); tobacco (72.3568%); lavender (70.8232%); citrus (69.0291%); aromatic (66.9187%); floral (56.7035%); powdery (54.5227%); warm spicy (54.3615%),"XJ 1861 Naxos by Xerjoff is a Citrus Gourmand fragrance for women and men. XJ 1861 Naxos was launched in 2015. Top notes are Lavender, Bergamot and Lemon; middle notes are Honey, Cinnamon, Cashmeran and Jasmine Sambac; base notes are Tobacco Leaf, Vanilla and Tonka Bean.At perfume exhibition in Milan - Esxence 2015, Xerjoff presented for the first time his collection of three perfumes dedicated to 150th anniversary of unification of Italy and is inspired by wealth, beauty and heritage that this country possesses. The collection of XJ 1861 encompasses three fragrances XJ 1861 Renaissance, XJ 1861 Zefiro and XJ 1861 Naxos each of which provides a part of beautiful Italy: Renaissance celebrates this period in Italy, Naxos Sicily, while Zefiro celebrates eternal Rome!XJ 1861 Naxos celebrates Sicily and its beauty, and accentuates its Mediterranean character with the composition. Citruses in top notes pose contrast to precious spices suggesting wealth of a unified country, its conquests and dominance. Composition of Naxos opens with classic, airy and fruity citrus notes of bergamot and lemon surrounded with gentle and calming lavender shades. The heart blends sambac jasmine with cinnamon, cashmeran and honey, whose romantic trail is enriched with masculine accords of tobacco and tonka from the base. Vanilla creates a soft and sensual veil by touching flowers, fruit and tobacco leaves.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Smooth quality fragrance', 'Nice blend of lavender, bergamot and honey', 'Packaging feels like quality', 'Long-lasting with very good projection', 'Smoothness and easy on the nostrils', 'Transforms throughout the day', 'Perfectly unisex in opinion', 'Soft, sweet feminine aroma at the end of the day', 'Strong honey, jasmine and lavender combination', 'More masculine than expected', 'May be too potent for some noses', 'Too sweet and unrelenting for some noses', 'Similar to other fragrances such as Pure Havane', 'Initial spray may cause instant regret', 'Reminds some of an older fragrance', 'Reformulated and not as strong anymore']","['Lavender', 'Bergamot', 'Lemon']","['Honey', 'Cinnamon', 'Cashmeran', 'Jasmine Sambac']","['Tobacco Leaf', 'Vanilla', 'Tonka Bean']",very weak: 110; weak: 146; moderate: 1373; long lasting: 5251; eternal: 1997,intimate: 264; moderate: 2595; strong: 4999; enormous: 1175,
Torino21,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/Torino21-70424.html,women and men,aromatic (100%); fresh spicy (80.8821%); green (77.8827%); citrus (59.0803%),"Torino21 by Xerjoff is a Aromatic Green fragrance for women and men. Torino21 was launched in 2021. Top notes are Mint, Lemon, Basil and Thyme; middle notes are Black Currant, Rosemary, Lavender and Jasmine; base notes are Musk and Vervain.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Fresh and natural opening with minty notes', 'Excellent springtime fragrance', 'Stunning and beautiful scent', 'Bracing and green with icy freshness', 'Crystal clear blue daylight feel', 'Bright green florals with woody notes in the base', 'Blends well with other fragrances like Nio and Renaissance', 'Comparable to Herba Fresca from Guerlain', 'Sharp, green, herbal, lemon, floral scent disliked by some users', 'May not be suitable for mature males or during colder weather', 'Heavy musk base may not be appealing to all', 'Not as distinct from other fragrances like Nio and Renaissance', 'Some find it synthetic and souplike on the skin', 'Citrus and mint notes fall to the background', 'Leans too feminine for some users']","['Mint', 'Lemon', 'Basil', 'Thyme']","['Black Currant', 'Rosemary', 'Lavender', 'Jasmine']","['Musk', 'Vervain']",very weak: 31; weak: 74; moderate: 781; long lasting: 1300; eternal: 116,intimate: 118; moderate: 1430; strong: 644; enormous: 82,
Lira,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/Lira-11801.html,women,citrus (100%); vanilla (93.4795%); caramel (92.2748%); sweet (82.1856%); cinnamon (58.0424%); powdery (58%); fresh spicy (56.5802%); soft spicy (55.1013%); warm spicy (52.4339%); balsamic (49.9167%),"Lira by Xerjoff is a Oriental Floral fragrance for women. Lira was launched in 2011. The nose behind this fragrance is Chris Maurice. Top notes are Blood Orange, Bergamot and Lavender; middle notes are Cinnamon, Licorice and Jasmine; base notes are Vanille, Caramel and Musk.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Absolutely lovely and incredibly smooth gourmand that deserves the attention it gets.', 'This is an amazing gourmand scent. Just so delicious.', 'The absolutely perfect blend of Caramel, Orange, Cinnamon and Vanilla.', 'High quality ingredients.', 'The dry down is the most gorgeous caramel vanilla, forming a scent bubble.', 'No fragrance has any business smelling this good.', 'The opening is like a fairytale Christmas with the sweetest blood orange intrigue.', 'Amazing sillage and lasting power.', 'It should certainly last longer and project more for the price.', 'It is too expensive for what it offers.', 'The citrus note burns out fast.', 'Virtually no sillage.', 'It disappeared in less than 60 minutes.', 'Not boozy enough for some tastes.', 'Not positive for some people that the caramel makes it softer than other gourmands with vanilla.', 'It is too thick, too generous, too gourmand.']","['Blood Orange', 'Bergamot', 'Lavender']","['Cinnamon', 'Licorice', 'Jasmine']","['Vanille', 'Caramel', 'Musk']",very weak: 171; weak: 425; moderate: 1563; long lasting: 1331; eternal: 416,intimate: 689; moderate: 2143; strong: 992; enormous: 398,
Alexandria II,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/Alexandria-II-17786.html,women and men,woody (100%); amber (69.0295%); powdery (65.5422%); oud (63.4177%); lavender (63.3333%); warm spicy (63.1221%); vanilla (52.1941%); sweet (49.1774%); fresh spicy (48.9622%); cinnamon (48.9031%),"Alexandria II by Xerjoff is a Oriental Woody fragrance for women and men. Alexandria II was launched in 2012. The nose behind this fragrance is Chris Maurice. Top notes are Palisander Rosewood, Lavender, Cinnamon and Apple; middle notes are Rose, Cedar and Lily-of-the-Valley; base notes are Agarwood (Oud), Sandalwood, Amber, Vanilla and Musk.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Long lasting, can still smell it days later', 'Unique and classy scent', 'High quality ingredients', 'Luxury in a bottle', 'Insane longevity', 'Well blended notes', 'Suitable for both genders', 'Unusual and desert-like aroma', 'Expensive', ""May not be suitable for everyone's taste"", 'Potent scent may be overwhelming for some', 'May smell like putrid talcum on some people', 'Reformulation may affect quality', 'May smell like baby wipes or poison to some', 'Mixed reviews on performance and quality', 'Watered down version compared to previous batches']","['Palisander Rosewood', 'Lavender', 'Cinnamon', 'Apple']","['Rose', 'Cedar', 'Lily-of-the-Valley']","['Agarwood (Oud)', 'Sandalwood', 'Amber', 'Vanilla', 'Musk']",very weak: 69; weak: 70; moderate: 308; long lasting: 1092; eternal: 1875,intimate: 143; moderate: 626; strong: 1390; enormous: 1392,
40 Knots,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/40-Knots-16445.html,women and men,woody (100%); marine (64.4773%); salty (59.7479%); green (49.6205%); aromatic (47.7999%),"40 Knots by Xerjoff is a Aromatic Aquatic fragrance for women and men. 40 Knots was launched in 2012.Join the Club Collection includes ten perfumes representing ten different kind of virtual clubs. Fatal Charme is about elegance, glamour and fashion; Ivory Route is an adventure and travelling club; Marquee represents a theater club; Kind of Blue is all about jazz; 40 knots is a yachts club; Ascot Moon is a horse club; Birdie is for golf lovers; Comandante is for fine cigar lovers; Shunkoin is for meditation and More than Words captures the world of writers and poets.The ingredients of these fragrances are to be kept a secret. However, each fragrance will have its identification card with a number which one could use to join the real club of the owners of these perfumes. That’s how the concept goes from virtual clubs to forming a real one.The bottles of the fragrances are made out of authentic blue glass; not the tinted kind but the glass of which the production is limited and are very rare.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Screams quality', 'Heavy and luxurious bottle design', 'Long-lasting', 'Rich yet always manages to stay bright and fresh', 'Creamy and slightly spicy', 'Draws compliments', 'Delicate balance between natural and synthetic ingredients', 'Effervescent off the skin', 'Powdery with soapy notes and little saltiness in scent profile', 'Not for the faint-hearted, very heavy fragrance', 'Mature and refined but may give off a country club vibe instead of a yacht club vibe', 'Inoffensive but marine opening can feel odd', 'May smell like Coca Cola for some individuals', 'May lean too feminine for some individuals']","['Woody Notes', 'Cedar', 'Salt', 'Sea water', 'Green Notes']",[],[],very weak: 45; weak: 50; moderate: 386; long lasting: 1313; eternal: 535,intimate: 105; moderate: 788; strong: 1270; enormous: 322,
Dama Bianca,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/Dama-Bianca-15555.html,women,powdery (100%); vanilla (80.958%); violet (73.1752%); floral (70.7847%); citrus (66.0504%); musky (65.913%); woody (61.9027%); iris (55.6136%); fresh (54.9092%); white floral (49.6027%),"Dama Bianca by Xerjoff is a Floral Woody Musk fragrance for women. Dama Bianca was launched in 2012. Top notes are Kumquat and Lime; middle notes are Violet, Italian Iris, Lilac, Egyptian Jasmine and Lily-of-the-Valley; base notes are Vanilla, Malt, White Musk, Ambrette (Musk Mallow), Sandalwood and Cedar.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Soft, ethereal scent', 'Creamy, powdery and milky vanilla', 'Fluffy vanilla which was very pleasant', 'Gorgeous boozy malty vanilla', 'Softest, fluffiest sweet scent ever smelled', 'Strong for such a soft scent', 'Delicate floral mix with dominant violet', 'Helping of powdery white musk', 'Expensive and not easy to find', 'Vanilla scent in a mix of something strange', 'Lasting power is disappointing', 'No development in fragrance', 'Not easy to smell after a few minutes', 'Sharp blast of kumquat may be unpleasant', 'Airy and light scent with no depth', 'Synthetic and messy on the skin']","['Kumquat', 'Lime']","['Violet', 'Italian Iris', 'Lilac', 'Egyptian Jasmine', 'Lily-of-the-Valley']","['Vanilla', 'Malt', 'White Musk', 'Ambrette (Musk Mallow)', 'Sandalwood', 'Cedar']",very weak: 104; weak: 207; moderate: 815; long lasting: 462; eternal: 122,intimate: 399; moderate: 1024; strong: 309; enormous: 171,
Erba Gold,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/Erba-Gold-76683.html,women and men,citrus (100%); fruity (79.2928%); fresh (72.5598%); sweet (67.1924%); aquatic (64.0346%); fresh spicy (58.4712%); warm spicy (57.0642%); musky (56.5076%); powdery (54.8631%); ozonic (54.5112%),"Erba Gold by Xerjoff is a fragrance for women and men. Erba Gold was launched in 2016. Top notes are Brazilian Orange, Sicilian Lemon, Calabrian bergamot and Ginger; middle notes are Melon, Pear, Green Apple, Cinnamon, Guatemalan Cardamom and Cloves; base notes are White Musk, Madagascar Vanilla, Amber and Woody Notes.Erba Gold opens to citrusy top notes of lemon from Amalfi, Brazilian orange and ginger, specked with a spicy heart of cardamom from Guatemala and cinnamon which makes way for an enticingly warm base of white musk, amber and Madagascan vanilla.Erba Gold is presented with a unique silk neck scarf designed by Xerjoff and produced by famous silk manufacturers in Lake Como.OLFACTORY NOTESAmalfi Lemon, Calabrian Bergamot , Brazilian Orange, GingerGreen Apple , Melon, Pear, Cloves, Guatemalan Cardamom , Madagascar CinnamonMusk, Oriental , Madagascan Vanilla , Woody NotesRead about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Brazilian Orange', 'Sicilian Lemon', 'Calabrian bergamot', 'Ginger']","['Melon', 'Pear', 'Green Apple', 'Cinnamon', 'Guatemalan Cardamom', 'Cloves']","['White Musk', 'Madagascar Vanilla', 'Amber', 'Woody Notes']",,,
La Capitale,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/La-Capitale-55782.html,women and men,fruity (100%); sweet (95.4621%); amber (81.7143%); leather (72.5203%); caramel (70.5411%); vanilla (64.2472%); warm spicy (57.8415%); animalic (51.4942%); powdery (48.1318%),"La Capitale by Xerjoff is a Oriental Vanilla fragrance for women and men. La Capitale was launched in 2018. The nose behind this fragrance is Chris Maurice. Top notes are Strawberry, Caramel, Peach and Labdanum; middle notes are Leather, Amber, Saffron, Rose and Ginger; base notes are Bourbon Vanilla and Benzoin.The sweet and powdery temptation of La Capitale Xerjoff is hard to resist.Opening with fresh strawberry, peach and caramel, this oriental aromatic  scent is a sensual journey through warming ingredients. At the heart, Iranian saffron, ginger, rose and amber cast an intoxicating spell whilst a classic base accord of oud and vanilla bourbon serves only to entice further.OLFACTORY NOTESStrawberry, Peach, Labdanum, CaramelRose & Oriental, Leather, Iranian Saffron, GingerOud, Benzoin, Vanilla BourbonRead about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['High quality fragrance', 'Nice packaging', 'Fruity sweetness done perfectly', 'Expensive and high-class smell', 'Good performance', 'Beautiful and powerful scent', 'Great for business meetings and events', 'Worth every penny', 'May be too feminine for some people', 'Not very feminine, more unisex', 'Not suitable for summer weather', 'May not be worth repurchasing', 'Undisclosed stinky or unpleasant notes in the base', 'Too conformative and safe for some tastes', 'Strong leather note that smells bad', 'Overpowering oud note ruins the scent']","['Strawberry', 'Caramel', 'Peach', 'Labdanum']","['Leather', 'Amber', 'Saffron', 'Rose', 'Ginger']","['Bourbon Vanilla', 'Benzoin']",very weak: 30; weak: 45; moderate: 258; long lasting: 531; eternal: 172,intimate: 74; moderate: 408; strong: 495; enormous: 134,
XJ 1861 Renaissance,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/XJ-1861-Renaissance-12126.html,women and men,citrus (100%); green (65.9412%); aromatic (65.308%); fresh spicy (53.3222%); woody (46.5638%),"XJ 1861 Renaissance by Xerjoff is a Citrus Aromatic fragrance for women and men. XJ 1861 Renaissance was launched in 2011. Top notes are Amalfi Lemon, Tangerine, Bergamot and Petitgrain; middle notes are Mint, Lily-of-the-Valley and Rose; base notes are Musk, Virginia Cedar, Patchouli and Amber.At perfume exhibition in Milan - Esxence 2015, Xerjoff presented for the first time his collection of three perfumes dedicated to 150th anniversary of unification of Italy and is inspired by wealth, beauty and heritage that this country possesses. The collection of XJ 1861 encompasses three fragrances XJ 1861 Renaissance, XJ 1861 Zefiro and XJ 1861 Naxos each of which provides a part of beautiful Italy: Renaissance celebrates this period in Italy, Naxos Sicily, while Zefiro celebrates eternal Rome!XJ 1861 Renaissance provides a luminous bouquet of aromas enchanting us with freshness of citrusy presence of tangerine, Calabrian bergamot, lemon and petit grain. The heart of the composition is transparent and floral, composed of Bulgarian rose and lily of the valley, with added dynamics of cold mint. The base contributes to depth and created the body of the composition with woody shades of patchouli, cedar, amber and musk to round up the composition.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Excellent citrus opening', 'Amazing packaging', 'Addictive scent', 'Creamy and fresh', 'Long lasting', 'Unisex', 'Good sillage', 'Great value for the price', 'Overpriced', 'Not worth the price tag', 'Soft for citrus admirers', 'Heavy on aromatic and spicy notes', 'Destroyed other fragrances', 'Disappointing dry down', 'Boring', 'Indistinct scent']","['Amalfi Lemon', 'Tangerine', 'Bergamot', 'Petitgrain']","['Mint', 'Lily-of-the-Valley', 'Rose']","['Musk', 'Virginia Cedar', 'Patchouli', 'Amber']",very weak: 63; weak: 86; moderate: 593; long lasting: 1082; eternal: 231,intimate: 178; moderate: 1110; strong: 724; enormous: 194,
Starlight,Xerjoff,https://www.fragrantica.com/perfume/Xerjoff/Starlight-58246.html,women and men,warm spicy (100%); cinnamon (55.7758%); aromatic (51.6415%); almond (50.2007%); amber (48.1734%),"Starlight by Xerjoff is a Oriental Spicy fragrance for women and men. Starlight was launched in 2019. Top notes are Cardamom and Bergamot; middle notes are Cinnamon, Almond and Cloves; base notes are Amber and Cedar.Starlight is the ignition that sparks a seductive and sensual olfactory experience that is difficult to forget. With top notes of citrus bergamot and fresh cardamom, this perfume from the Spotlight Collection travels to a comforting heart of almond, cinnamon and clove for an irresistibly alluring warmth.The enticing base of cedar wood and amber features balsamic accords that set the senses alight. Warming spices and sensual accords linger on the skin, hugging the wearer and charming those around them.OLFACTORY NOTESCardamom, BergamotCinnamon, AlmondOriental, CedarwoodRead about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Dominant cardamom note', 'Well-blended notes', 'Unique and exotic scent', 'Can evoke feelings of home, love, and peace', 'Attractive to others', 'Boozy sweet quality', 'Powdery vanilla and amber finish', 'Limited edition release', 'High price point', 'Limited availability during holiday season only', 'Perceived as too feminine for some men']","['Cardamom', 'Bergamot']","['Cinnamon', 'Almond', 'Cloves']","['Amber', 'Cedar']",very weak: 13; weak: 34; moderate: 199; long lasting: 488; eternal: 284,intimate: 43; moderate: 359; strong: 457; enormous: 171,
